Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of Citable OA
JOINT BONE SPINE,JOINT BONE SPINE,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1297-319X,1778-7254,RHEUMATOLOGY,SCIE,"4,790",4.2,Q2,0.86,40.08%
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRON GEOCHEM HLTH,SPRINGER,0269-4042,1573-2983,"ENGINEERING, ENVIRONMENTAL",SCIE,"9,065",4.2,Q3,0.84,9.51%
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRON GEOCHEM HLTH,SPRINGER,0269-4042,1573-2983,ENVIRONMENTAL SCIENCES,SCIE,"9,065",4.2,Q2,0.84,9.51%
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRON GEOCHEM HLTH,SPRINGER,0269-4042,1573-2983,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"9,065",4.2,Q2,0.84,9.51%
ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,ENVIRON GEOCHEM HLTH,SPRINGER,0269-4042,1573-2983,WATER RESOURCES,SCIE,"9,065",4.2,Q2,0.84,9.51%
CALCIFIED TISSUE INTERNATIONAL,CALCIFIED TISSUE INT,SPRINGER,0171-967X,1432-0827,ENDOCRINOLOGY & METABOLISM,SCIE,"8,718",4.2,Q2,0.81,29.85%
Regional Environmental Change,REG ENVIRON CHANGE,SPRINGER HEIDELBERG,1436-3798,1436-378X,ENVIRONMENTAL SCIENCES,SCIE,"7,831",4.2,Q2,0.8,40.83%
Regional Environmental Change,REG ENVIRON CHANGE,SPRINGER HEIDELBERG,1436-3798,1436-378X,ENVIRONMENTAL STUDIES,SSCI,"7,831",4.2,Q2,0.8,40.83%
PLANT GROWTH REGULATION,PLANT GROWTH REGUL,SPRINGER,0167-6903,1573-5087,PLANT SCIENCES,SCIE,"8,192",4.2,Q1,0.79,7.30%
EUROPEAN JOURNAL OF MEDICAL RESEARCH,EUR J MED RES,BMC,0949-2321,2047-783X,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,"2,819",4.2,Q2,0.77,99.62%
Geothermal Energy,GEOTHERM ENERGY,SPRINGER,2195-9706,2195-9706,ENERGY & FUELS,SCIE,870,4.2,Q3,0.72,100%
Geothermal Energy,GEOTHERM ENERGY,SPRINGER,2195-9706,2195-9706,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,870,4.2,Q1,0.72,100%
JOURNAL OF PROCESS CONTROL,J PROCESS CONTR,ELSEVIER SCI LTD,0959-1524,1873-2771,AUTOMATION & CONTROL SYSTEMS,SCIE,"7,563",4.2,Q2,0.67,14.77%
JOURNAL OF PROCESS CONTROL,J PROCESS CONTR,ELSEVIER SCI LTD,0959-1524,1873-2771,"ENGINEERING, CHEMICAL",SCIE,"7,563",4.2,Q2,0.67,14.77%
Chinese Journal of Mechanical Engineering,CHIN J MECH ENG-EN,SPRINGER,1000-9345,2192-8258,"ENGINEERING, MECHANICAL",SCIE,"4,087",4.2,Q1,0.66,100%
Advances in Difference Equations,ADV DIFFER EQU-NY,SPRINGER,1687-1847,1687-1847,MATHEMATICS,SCIE,"9,682",4.1,Q1,2.68,99.83%
Advances in Difference Equations,ADV DIFFER EQU-NY,SPRINGER,1687-1847,1687-1847,"MATHEMATICS, APPLIED",SCIE,"9,682",4.1,Q1,2.68,99.83%
Artificial Intelligence and Law,ARTIF INTELL LAW,SPRINGER,0924-8463,1572-8382,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,943,4.1,Q2,1.8,40.66%
Artificial Intelligence and Law,ARTIF INTELL LAW,SPRINGER,0924-8463,1572-8382,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,943,4.1,Q2,1.8,40.66%
Artificial Intelligence and Law,ARTIF INTELL LAW,SPRINGER,0924-8463,1572-8382,LAW,SSCI,943,4.1,Q1,1.8,40.66%
VETERINARY CLINICS OF NORTH AMERICA-FOOD ANIMAL PRACTICE,VET CLIN N AM-FOOD A,W B SAUNDERS CO-ELSEVIER INC,0749-0720,1558-4240,VETERINARY SCIENCES,SCIE,"3,275",4.1,Q1,1.8,15.97%
GENETICS SELECTION EVOLUTION,GENET SEL EVOL,BMC,0999-193X,1297-9686,"AGRICULTURE, DAIRY & ANIMAL SCIENCE",SCIE,"4,435",4.1,Q1,1.49,99.58%
GENETICS SELECTION EVOLUTION,GENET SEL EVOL,BMC,0999-193X,1297-9686,GENETICS & HEREDITY,SCIE,"4,435",4.1,Q2,1.49,99.58%
JOURNAL OF MOLECULAR DIAGNOSTICS,J MOL DIAGN,ELSEVIER SCIENCE INC,1525-1578,1943-7811,PATHOLOGY,SCIE,"5,545",4.1,Q2,1.48,65.59%
POLITICAL GEOGRAPHY,POLIT GEOGR,ELSEVIER SCI LTD,0962-6298,1873-5096,GEOGRAPHY,SSCI,"5,350",4.1,Q1,1.45,32.49%
POLITICAL GEOGRAPHY,POLIT GEOGR,ELSEVIER SCI LTD,0962-6298,1873-5096,POLITICAL SCIENCE,SSCI,"5,350",4.1,Q1,1.45,32.49%
JOURNAL OF MONETARY ECONOMICS,J MONETARY ECON,ELSEVIER,0304-3932,1873-1295,"BUSINESS, FINANCE",SSCI,"11,112",4.1,Q2,1.42,12.50%
JOURNAL OF MONETARY ECONOMICS,J MONETARY ECON,ELSEVIER,0304-3932,1873-1295,ECONOMICS,SSCI,"11,112",4.1,Q1,1.42,12.50%
BEHAVIOUR RESEARCH AND THERAPY,BEHAV RES THER,PERGAMON-ELSEVIER SCIENCE LTD,0005-7967,1873-622X,"PSYCHOLOGY, CLINICAL",SSCI,"20,980",4.1,Q1,1.35,22.44%
Current Reviews in Musculoskeletal Medicine,CURR REV MUSCULOSKE,SPRINGER,1935-973X,1935-9748,ORTHOPEDICS,SCIE,"2,908",4.1,Q1,1.35,10.96%
JOURNAL OF SAFETY RESEARCH,J SAFETY RES,PERGAMON-ELSEVIER SCIENCE LTD,0022-4375,1879-1247,ERGONOMICS,SSCI,"5,897",4.1,Q2,1.33,7.89%
JOURNAL OF SAFETY RESEARCH,J SAFETY RES,PERGAMON-ELSEVIER SCIENCE LTD,0022-4375,1879-1247,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"5,897",4.1,Q2,1.33,7.89%
JOURNAL OF SAFETY RESEARCH,J SAFETY RES,PERGAMON-ELSEVIER SCIENCE LTD,0022-4375,1879-1247,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,"5,897",4.1,Q1,1.33,7.89%
JOURNAL OF SAFETY RESEARCH,J SAFETY RES,PERGAMON-ELSEVIER SCIENCE LTD,0022-4375,1879-1247,TRANSPORTATION,SSCI,"5,897",4.1,Q2,1.33,7.89%
Journal of Minimally Invasive Gynecology,J MINIM INVAS GYN,ELSEVIER SCIENCE INC,1553-4650,1553-4669,OBSTETRICS & GYNECOLOGY,SCIE,"6,209",4.1,Q1,1.3,5.84%
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9991,1090-2716,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"66,635",4.1,Q2,1.23,34.79%
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,ACADEMIC PRESS INC ELSEVIER SCIENCE,0021-9991,1090-2716,"PHYSICS, MATHEMATICAL",SCIE,"66,635",4.1,Q1,1.23,34.79%
PROGRESS IN OCEANOGRAPHY,PROG OCEANOGR,PERGAMON-ELSEVIER SCIENCE LTD,0079-6611,1873-4472,OCEANOGRAPHY,SCIE,"12,049",4.1,Q1,1.21,41.10%
COMPUTATIONAL MECHANICS,COMPUT MECH,SPRINGER,0178-7675,1432-0924,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"8,763",4.1,Q1,1.16,37.29%
COMPUTATIONAL MECHANICS,COMPUT MECH,SPRINGER,0178-7675,1432-0924,MECHANICS,SCIE,"8,763",4.1,Q1,1.16,37.29%
EUROPEAN JOURNAL OF MECHANICS A-SOLIDS,EUR J MECH A-SOLID,ELSEVIER,0997-7538,1873-7285,MECHANICS,SCIE,"7,465",4.1,Q1,1.16,14.42%
JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,J FRANKLIN I,PERGAMON-ELSEVIER SCIENCE LTD,0016-0032,1879-2693,AUTOMATION & CONTROL SYSTEMS,SCIE,"14,952",4.1,Q2,1.16,2.43%
JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,J FRANKLIN I,PERGAMON-ELSEVIER SCIENCE LTD,0016-0032,1879-2693,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"14,952",4.1,Q2,1.16,2.43%
JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,J FRANKLIN I,PERGAMON-ELSEVIER SCIENCE LTD,0016-0032,1879-2693,"ENGINEERING, MULTIDISCIPLINARY",SCIE,"14,952",4.1,Q2,1.16,2.43%
JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,J FRANKLIN I,PERGAMON-ELSEVIER SCIENCE LTD,0016-0032,1879-2693,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"14,952",4.1,Q1,1.16,2.43%
IEEE JOURNAL OF OCEANIC ENGINEERING,IEEE J OCEANIC ENG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0364-9059,1558-1691,"ENGINEERING, CIVIL",SCIE,"6,686",4.1,Q2,1.14,14.62%
IEEE JOURNAL OF OCEANIC ENGINEERING,IEEE J OCEANIC ENG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0364-9059,1558-1691,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"6,686",4.1,Q2,1.14,14.62%
IEEE JOURNAL OF OCEANIC ENGINEERING,IEEE J OCEANIC ENG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0364-9059,1558-1691,"ENGINEERING, OCEAN",SCIE,"6,686",4.1,Q2,1.14,14.62%
IEEE JOURNAL OF OCEANIC ENGINEERING,IEEE J OCEANIC ENG,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0364-9059,1558-1691,OCEANOGRAPHY,SCIE,"6,686",4.1,Q1,1.14,14.62%
EMPIRICAL SOFTWARE ENGINEERING,EMPIR SOFTW ENG,SPRINGER,1382-3256,1573-7616,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",SCIE,"4,699",4.1,Q2,1.13,35.54%
Sleep Health,SLEEP HEALTH,ELSEVIER,2352-7218,2352-7226,CLINICAL NEUROLOGY,SCIE,"3,320",4.1,Q2,1.12,15.81%
SAUDI PHARMACEUTICAL JOURNAL,SAUDI PHARM J,ELSEVIER,1319-0164,2213-7475,PHARMACOLOGY & PHARMACY,SCIE,"6,153",4.1,Q2,1.11,94.89%
TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR,TRANSPORT RES F-TRAF,ELSEVIER SCI LTD,1369-8478,1873-5517,"PSYCHOLOGY, APPLIED",SSCI,"10,377",4.1,Q2,1.1,18.86%
TRANSPORTATION RESEARCH PART F-TRAFFIC PSYCHOLOGY AND BEHAVIOUR,TRANSPORT RES F-TRAF,ELSEVIER SCI LTD,1369-8478,1873-5517,TRANSPORTATION,SSCI,"10,377",4.1,Q2,1.1,18.86%
MOLECULAR PHYLOGENETICS AND EVOLUTION,MOL PHYLOGENET EVOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,1055-7903,1095-9513,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"21,268",4.1,Q2,1.07,25.04%
MOLECULAR PHYLOGENETICS AND EVOLUTION,MOL PHYLOGENET EVOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,1055-7903,1095-9513,EVOLUTIONARY BIOLOGY,SCIE,"21,268",4.1,Q1,1.07,25.04%
MOLECULAR PHYLOGENETICS AND EVOLUTION,MOL PHYLOGENET EVOL,ACADEMIC PRESS INC ELSEVIER SCIENCE,1055-7903,1095-9513,GENETICS & HEREDITY,SCIE,"21,268",4.1,Q2,1.07,25.04%
PARKINSONISM & RELATED DISORDERS,PARKINSONISM RELAT D,ELSEVIER SCI LTD,1353-8020,1873-5126,CLINICAL NEUROLOGY,SCIE,"13,803",4.1,Q2,1.04,21.30%
Movement Ecology,MOV ECOL,BMC,2051-3933,2051-3933,ECOLOGY,SCIE,"1,439",4.1,Q2,1.03,100%
BONE,BONE,ELSEVIER SCIENCE INC,8756-3282,1873-2763,ENDOCRINOLOGY & METABOLISM,SCIE,"25,618",4.1,Q2,1.01,23.94%
JOURNAL OF CHROMATOGRAPHY A,J CHROMATOGR A,ELSEVIER,0021-9673,1873-3778,BIOCHEMICAL RESEARCH METHODS,SCIE,"55,926",4.1,Q2,1.01,14.58%
JOURNAL OF CHROMATOGRAPHY A,J CHROMATOGR A,ELSEVIER,0021-9673,1873-3778,"CHEMISTRY, ANALYTICAL",SCIE,"55,926",4.1,Q2,1.01,14.58%
BMC Geriatrics,BMC GERIATR,BMC,N/A,1471-2318,GERIATRICS & GERONTOLOGY,SCIE,"16,787",4.1,Q2,1,99.77%
BMC Geriatrics,BMC GERIATR,BMC,N/A,1471-2318,GERONTOLOGY,SSCI,"16,787",4.1,Q1,1,99.77%
IEEE COMMUNICATIONS LETTERS,IEEE COMMUN LETT,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,1089-7798,1558-2558,TELECOMMUNICATIONS,SCIE,"19,103",4.1,Q2,0.95,4.26%
Structures,STRUCTURES,ELSEVIER SCIENCE INC,2352-0124,2352-0124,"ENGINEERING, CIVIL",SCIE,"11,373",4.1,Q2,0.93,4.18%
Geoderma Regional,GEODERMA REG,ELSEVIER,2352-0094,2352-0094,SOIL SCIENCE,SCIE,"1,587",4.1,Q2,0.92,13.83%
MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,MAT SCI SEMICON PROC,ELSEVIER SCI LTD,1369-8001,1873-4081,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"15,385",4.1,Q2,0.91,3.59%
MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,MAT SCI SEMICON PROC,ELSEVIER SCI LTD,1369-8001,1873-4081,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"15,385",4.1,Q2,0.91,3.59%
MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,MAT SCI SEMICON PROC,ELSEVIER SCI LTD,1369-8001,1873-4081,"PHYSICS, APPLIED",SCIE,"15,385",4.1,Q2,0.91,3.59%
MATERIALS SCIENCE IN SEMICONDUCTOR PROCESSING,MAT SCI SEMICON PROC,ELSEVIER SCI LTD,1369-8001,1873-4081,"PHYSICS, CONDENSED MATTER",SCIE,"15,385",4.1,Q2,0.91,3.59%
Journal of Constructional Steel Research,J CONSTR STEEL RES,ELSEVIER SCI LTD,0143-974X,1873-5983,CONSTRUCTION & BUILDING TECHNOLOGY,SCIE,"23,304",4.1,Q2,0.9,4.76%
Journal of Constructional Steel Research,J CONSTR STEEL RES,ELSEVIER SCI LTD,0143-974X,1873-5983,"ENGINEERING, CIVIL",SCIE,"23,304",4.1,Q2,0.9,4.76%
Journal of Brand Management,J BRAND MANAG,PALGRAVE MACMILLAN LTD,1350-231X,1479-1803,BUSINESS,SSCI,"3,344",4.1,Q3,0.89,11.11%
Journal of Brand Management,J BRAND MANAG,PALGRAVE MACMILLAN LTD,1350-231X,1479-1803,MANAGEMENT,SSCI,"3,344",4.1,Q3,0.89,11.11%
Cognitive Research-Principles and Implications,COGN RES,SPRINGER,2365-7464,2365-7464,"PSYCHOLOGY, EXPERIMENTAL",SSCI,"1,391",4.1,Q1,0.88,100%
Journal of Eating Disorders,J EAT DISORD,BMC,2050-2974,2050-2974,NUTRITION & DIETETICS,SCIE,"2,327",4.1,Q2,0.88,100%
Journal of Eating Disorders,J EAT DISORD,BMC,2050-2974,2050-2974,PSYCHIATRY,SCIE,"2,327",4.1,Q2,0.88,100%
Journal of Eating Disorders,J EAT DISORD,BMC,2050-2974,2050-2974,"PSYCHOLOGY, CLINICAL",SSCI,"2,327",4.1,Q1,0.88,100%
Borderline Personality Disorder and Emotion Dysregulation,BORDER PERS DIS EMOT,BMC,2051-6673,2051-6673,PSYCHIATRY,SCIE,747,4.1,Q2,0.86,100%
JOURNAL OF BIOTECHNOLOGY,J BIOTECHNOL,ELSEVIER,0168-1656,1873-4863,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"17,001",4.1,Q2,0.85,11.25%
COLD REGIONS SCIENCE AND TECHNOLOGY,COLD REG SCI TECHNOL,ELSEVIER,0165-232X,1872-7441,"ENGINEERING, CIVIL",SCIE,"9,782",4.1,Q2,0.83,15.54%
COLD REGIONS SCIENCE AND TECHNOLOGY,COLD REG SCI TECHNOL,ELSEVIER,0165-232X,1872-7441,"ENGINEERING, ENVIRONMENTAL",SCIE,"9,782",4.1,Q3,0.83,15.54%
COLD REGIONS SCIENCE AND TECHNOLOGY,COLD REG SCI TECHNOL,ELSEVIER,0165-232X,1872-7441,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"9,782",4.1,Q1,0.83,15.54%
JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,J STEROID BIOCHEM,PERGAMON-ELSEVIER SCIENCE LTD,0960-0760,1879-1220,BIOCHEMISTRY & MOLECULAR BIOLOGY,SCIE,"12,430",4.1,Q2,0.82,13.54%
JOURNAL OF STEROID BIOCHEMISTRY AND MOLECULAR BIOLOGY,J STEROID BIOCHEM,PERGAMON-ELSEVIER SCIENCE LTD,0960-0760,1879-1220,ENDOCRINOLOGY & METABOLISM,SCIE,"12,430",4.1,Q2,0.82,13.54%
CIRP ANNALS-MANUFACTURING TECHNOLOGY,CIRP ANN-MANUF TECHN,ELSEVIER,0007-8506,1726-0604,"ENGINEERING, INDUSTRIAL",SCIE,"14,130",4.1,Q2,0.77,22.17%
CIRP ANNALS-MANUFACTURING TECHNOLOGY,CIRP ANN-MANUF TECHN,ELSEVIER,0007-8506,1726-0604,"ENGINEERING, MANUFACTURING",SCIE,"14,130",4.1,Q2,0.77,22.17%
Hellenic Journal of Cardiology,HELL J CARDIOL,ELSEVIER,1109-9666,2241-5955,CARDIAC & CARDIOVASCULAR SYSTEMS,SCIE,"1,042",4.1,Q2,0.76,95.97%
DIAMOND AND RELATED MATERIALS,DIAM RELAT MATER,ELSEVIER SCIENCE SA,0925-9635,1879-0062,"MATERIALS SCIENCE, COATINGS & FILMS",SCIE,"13,294",4.1,Q2,0.75,3.66%
DIAMOND AND RELATED MATERIALS,DIAM RELAT MATER,ELSEVIER SCIENCE SA,0925-9635,1879-0062,"MATERIALS SCIENCE, MULTIDISCIPLINARY",SCIE,"13,294",4.1,Q2,0.75,3.66%
DIAMOND AND RELATED MATERIALS,DIAM RELAT MATER,ELSEVIER SCIENCE SA,0925-9635,1879-0062,"PHYSICS, APPLIED",SCIE,"13,294",4.1,Q2,0.75,3.66%
DIAMOND AND RELATED MATERIALS,DIAM RELAT MATER,ELSEVIER SCIENCE SA,0925-9635,1879-0062,"PHYSICS, CONDENSED MATTER",SCIE,"13,294",4.1,Q2,0.75,3.66%
MOLECULAR AND CELLULAR ENDOCRINOLOGY,MOL CELL ENDOCRINOL,ELSEVIER IRELAND LTD,0303-7207,1872-8057,CELL BIOLOGY,SCIE,"18,056",4.1,Q3,0.75,22.02%
MOLECULAR AND CELLULAR ENDOCRINOLOGY,MOL CELL ENDOCRINOL,ELSEVIER IRELAND LTD,0303-7207,1872-8057,ENDOCRINOLOGY & METABOLISM,SCIE,"18,056",4.1,Q2,0.75,22.02%
SOFT COMPUTING,SOFT COMPUT,SPRINGER,1432-7643,1433-7479,"COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",SCIE,"20,745",4.1,Q2,0.73,4.40%
SOFT COMPUTING,SOFT COMPUT,SPRINGER,1432-7643,1433-7479,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"20,745",4.1,Q2,0.73,4.40%
INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,INT J MED MICROBIOL,ELSEVIER GMBH,1438-4221,1618-0607,MICROBIOLOGY,SCIE,"4,949",4.1,Q2,0.7,98.37%
INTERNATIONAL JOURNAL OF MEDICAL MICROBIOLOGY,INT J MED MICROBIOL,ELSEVIER GMBH,1438-4221,1618-0607,VIROLOGY,SCIE,"4,949",4.1,Q2,0.7,98.37%
EvoDevo,EVODEVO,BMC,N/A,2041-9139,DEVELOPMENTAL BIOLOGY,SCIE,904,4.1,Q1,0.69,100%
EvoDevo,EVODEVO,BMC,N/A,2041-9139,EVOLUTIONARY BIOLOGY,SCIE,904,4.1,Q1,0.69,100%
Current Research in Translational Medicine,CURR RES TRANSL MED,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,2452-3186,2452-3186,"MEDICINE, RESEARCH & EXPERIMENTAL",SCIE,534,4.1,Q2,0.67,21.69%
WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY,WORLD J MICROB BIOT,SPRINGER,0959-3993,1573-0972,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"13,233",4.1,Q2,0.66,8.73%
Journal of Cell Communication and Signaling,J CELL COMMUN SIGNAL,SPRINGER,1873-9601,1873-961X,CELL BIOLOGY,SCIE,"1,951",4.1,Q3,0.55,15.29%
APPLIED MATHEMATICS AND COMPUTATION,APPL MATH COMPUT,ELSEVIER SCIENCE INC,0096-3003,1873-5649,"MATHEMATICS, APPLIED",SCIE,"37,295",4,Q1,2.29,5.08%
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,SPRINGER,1382-4996,1573-1677,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"3,945",4,Q1,1.35,37.50%
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,SPRINGER,1382-4996,1573-1677,"EDUCATION, SCIENTIFIC DISCIPLINES",SCIE,"3,945",4,Q1,1.35,37.50%
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,SPRINGER,1382-4996,1573-1677,HEALTH CARE SCIENCES & SERVICES,SCIE,"3,945",4,Q2,1.35,37.50%
JOURNAL OF SCIENCE AND MEDICINE IN SPORT,J SCI MED SPORT,ELSEVIER SCI LTD,1440-2440,1878-1861,SPORT SCIENCES,SCIE,"10,866",4,Q1,1.34,15.68%
PHYSICA D-NONLINEAR PHENOMENA,PHYSICA D,ELSEVIER,0167-2789,1872-8022,"MATHEMATICS, APPLIED",SCIE,"14,104",4,Q1,1.33,24.73%
PHYSICA D-NONLINEAR PHENOMENA,PHYSICA D,ELSEVIER,0167-2789,1872-8022,"PHYSICS, FLUIDS & PLASMAS",SCIE,"14,104",4,Q1,1.33,24.73%
PHYSICA D-NONLINEAR PHENOMENA,PHYSICA D,ELSEVIER,0167-2789,1872-8022,"PHYSICS, MATHEMATICAL",SCIE,"14,104",4,Q1,1.33,24.73%
PHYSICA D-NONLINEAR PHENOMENA,PHYSICA D,ELSEVIER,0167-2789,1872-8022,"PHYSICS, MULTIDISCIPLINARY",SCIE,"14,104",4,Q2,1.33,24.73%
CURRENT OPINION IN PHARMACOLOGY,CURR OPIN PHARMACOL,ELSEVIER SCI LTD,1471-4892,1471-4973,PHARMACOLOGY & PHARMACY,SCIE,"7,599",4,Q2,1.31,25.59%
Journal of International Financial Markets Institutions & Money,J INT FINANC MARK I,ELSEVIER,1042-4431,1873-0612,"BUSINESS, FINANCE",SSCI,"4,373",4,Q2,1.3,12.57%
Journal of International Financial Markets Institutions & Money,J INT FINANC MARK I,ELSEVIER,1042-4431,1873-0612,ECONOMICS,SSCI,"4,373",4,Q1,1.3,12.57%
Health Research Policy and Systems,HEALTH RES POLICY SY,BMC,1478-4505,1478-4505,HEALTH POLICY & SERVICES,SSCI,"4,121",4,Q1,1.28,99.76%
BMC Medical Research Methodology,BMC MED RES METHODOL,BMC,N/A,1471-2288,HEALTH CARE SCIENCES & SERVICES,SCIE,"23,650",4,Q2,1.23,99.44%
Forest Policy and Economics,FOREST POLICY ECON,ELSEVIER,1389-9341,1872-7050,ECONOMICS,SSCI,"6,573",4,Q1,1.23,28.46%
Forest Policy and Economics,FOREST POLICY ECON,ELSEVIER,1389-9341,1872-7050,ENVIRONMENTAL STUDIES,SSCI,"6,573",4,Q2,1.23,28.46%
Forest Policy and Economics,FOREST POLICY ECON,ELSEVIER,1389-9341,1872-7050,FORESTRY,SCIE,"6,573",4,Q1,1.23,28.46%
Journal of Ovarian Research,J OVARIAN RES,BMC,N/A,1757-2215,REPRODUCTIVE BIOLOGY,SCIE,"4,266",4,Q1,1.23,99.56%
REPRODUCTIVE BIOMEDICINE ONLINE,REPROD BIOMED ONLINE,ELSEVIER SCI LTD,1472-6483,1472-6491,OBSTETRICS & GYNECOLOGY,SCIE,"10,350",4,Q1,1.21,13.54%
REPRODUCTIVE BIOMEDICINE ONLINE,REPROD BIOMED ONLINE,ELSEVIER SCI LTD,1472-6483,1472-6491,REPRODUCTIVE BIOLOGY,SCIE,"10,350",4,Q1,1.21,13.54%
VASCULAR PHARMACOLOGY,VASC PHARMACOL,ELSEVIER SCIENCE INC,1537-1891,1879-3649,PHARMACOLOGY & PHARMACY,SCIE,"3,852",4,Q2,1.17,17.88%
INTERNATIONAL JOURNAL FOR PARASITOLOGY,INT J PARASITOL,ELSEVIER SCI LTD,0020-7519,1879-0135,PARASITOLOGY,SCIE,"10,102",4,Q1,1.13,28.73%
JOURNAL OF PAIN,J PAIN,CHURCHILL LIVINGSTONE,1526-5900,1528-8447,CLINICAL NEUROLOGY,SCIE,"12,946",4,Q2,1.12,16.58%
JOURNAL OF PAIN,J PAIN,CHURCHILL LIVINGSTONE,1526-5900,1528-8447,NEUROSCIENCES,SCIE,"12,946",4,Q2,1.12,16.58%
Engineering Failure Analysis,ENG FAIL ANAL,PERGAMON-ELSEVIER SCIENCE LTD,1350-6307,1873-1961,"ENGINEERING, MECHANICAL",SCIE,"18,357",4,Q2,1.1,4.17%
Engineering Failure Analysis,ENG FAIL ANAL,PERGAMON-ELSEVIER SCIENCE LTD,1350-6307,1873-1961,"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",SCIE,"18,357",4,Q1,1.1,4.17%
EJNMMI Physics,EJNMMI PHYS,SPRINGER,2197-7364,2197-7364,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"1,273",4,Q2,1.07,100%
SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,SOIL DYN EARTHQ ENG,ELSEVIER SCI LTD,0267-7261,1879-341X,"ENGINEERING, GEOLOGICAL",SCIE,"19,064",4,Q2,1.07,6.09%
SOIL DYNAMICS AND EARTHQUAKE ENGINEERING,SOIL DYN EARTHQ ENG,ELSEVIER SCI LTD,0267-7261,1879-341X,"GEOSCIENCES, MULTIDISCIPLINARY",SCIE,"19,064",4,Q1,1.07,6.09%
International Journal for Parasitology-Drugs and Drug Resistance,INT J PARASITOL-DRUG,ELSEVIER SCI LTD,2211-3207,2211-3207,PARASITOLOGY,SCIE,"1,598",4,Q1,1.06,93.10%
