Journal name,JCR Abbreviation,Publisher,ISSN,eISSN,Category,Edition,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of Citable OA
TROPICAL ANIMAL HEALTH AND PRODUCTION,TROP ANIM HEALTH PRO,SPRINGER,0049-4747,1573-7438,"AGRICULTURE, DAIRY & ANIMAL SCIENCE",SCIE,"6,973",1.7,Q3,0.78,5.79%
TROPICAL ANIMAL HEALTH AND PRODUCTION,TROP ANIM HEALTH PRO,SPRINGER,0049-4747,1573-7438,VETERINARY SCIENCES,SCIE,"6,973",1.7,Q2,0.78,5.79%
JOURNAL OF ORTHOPAEDIC SCIENCE,J ORTHOP SCI,ELSEVIER,0949-2658,1436-2023,ORTHOPEDICS,SCIE,"4,918",1.7,Q3,0.75,11.01%
OTOLARYNGOLOGIC CLINICS OF NORTH AMERICA,OTOLARYNG CLIN N AM,W B SAUNDERS CO-ELSEVIER INC,0030-6665,1557-8259,OTORHINOLARYNGOLOGY,SCIE,"3,660",1.7,Q3,0.74,1.94%
BRAIN & DEVELOPMENT,BRAIN DEV-JPN,ELSEVIER,0387-7604,1872-7131,CLINICAL NEUROLOGY,SCIE,"4,733",1.7,Q4,0.73,12.57%
BRAIN & DEVELOPMENT,BRAIN DEV-JPN,ELSEVIER,0387-7604,1872-7131,PEDIATRICS,SCIE,"4,733",1.7,Q3,0.73,12.57%
FINANCE AND STOCHASTICS,FINANC STOCH,SPRINGER HEIDELBERG,0949-2984,1432-1122,"BUSINESS, FINANCE",SSCI,"1,384",1.7,Q3,0.7,45.35%
FINANCE AND STOCHASTICS,FINANC STOCH,SPRINGER HEIDELBERG,0949-2984,1432-1122,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,384",1.7,Q3,0.7,45.35%
FINANCE AND STOCHASTICS,FINANC STOCH,SPRINGER HEIDELBERG,0949-2984,1432-1122,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"1,384",1.7,Q3,0.7,45.35%
FINANCE AND STOCHASTICS,FINANC STOCH,SPRINGER HEIDELBERG,0949-2984,1432-1122,STATISTICS & PROBABILITY,SCIE,"1,384",1.7,Q2,0.7,45.35%
Journal of PeriAnesthesia Nursing,J PERIANESTH NURS,ELSEVIER SCIENCE INC,1089-9472,1532-8473,NURSING,SSCI,"1,315",1.7,Q3,0.68,3.59%
Journal of PeriAnesthesia Nursing,J PERIANESTH NURS,ELSEVIER SCIENCE INC,1089-9472,1532-8473,NURSING,SCIE,"1,315",1.7,Q3,0.68,3.59%
REVIEW OF WORLD ECONOMICS,REV WORLD ECON,SPRINGER,1610-2878,1610-2886,ECONOMICS,SSCI,"1,274",1.7,Q3,0.68,31.50%
REVIEW OF WORLD ECONOMICS,REV WORLD ECON,SPRINGER,1610-2878,1610-2886,INTERNATIONAL RELATIONS,SSCI,"1,274",1.7,Q3,0.68,31.50%
CLINICS IN LABORATORY MEDICINE,CLIN LAB MED,W B SAUNDERS CO-ELSEVIER INC,0272-2712,1557-9832,MEDICAL LABORATORY TECHNOLOGY,SCIE,"1,702",1.7,Q3,0.66,0.75%
CULTURE MEDICINE AND PSYCHIATRY,CULT MED PSYCHIAT,SPRINGER,0165-005X,1573-076X,ANTHROPOLOGY,SSCI,"1,515",1.7,Q2,0.66,30.61%
CULTURE MEDICINE AND PSYCHIATRY,CULT MED PSYCHIAT,SPRINGER,0165-005X,1573-076X,PSYCHIATRY,SSCI,"1,515",1.7,Q4,0.66,30.61%
CULTURE MEDICINE AND PSYCHIATRY,CULT MED PSYCHIAT,SPRINGER,0165-005X,1573-076X,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,"1,515",1.7,Q4,0.66,30.61%
Seminars in Pediatric Surgery,SEMIN PEDIATR SURG,ELSEVIER SCIENCE INC,1055-8586,1532-9453,PEDIATRICS,SCIE,"2,555",1.7,Q3,0.65,3.70%
Seminars in Pediatric Surgery,SEMIN PEDIATR SURG,ELSEVIER SCIENCE INC,1055-8586,1532-9453,SURGERY,SCIE,"2,555",1.7,Q3,0.65,3.70%
TRANSITION METAL CHEMISTRY,TRANSIT METAL CHEM,SPRINGER,0340-4285,1572-901X,"CHEMISTRY, INORGANIC & NUCLEAR",SCIE,"2,161",1.7,Q3,0.62,1.21%
LIMNOLOGICA,LIMNOLOGICA,ELSEVIER GMBH,0075-9511,1873-5851,LIMNOLOGY,SCIE,"1,975",1.7,Q3,0.61,10.39%
ANAIS BRASILEIROS DE DERMATOLOGIA,AN BRAS DERMATOL,ELSEVIER SCIENCE INC,0365-0596,1806-4841,DERMATOLOGY,SCIE,"3,550",1.7,Q3,0.6,96.55%
Attention Perception & Psychophysics,ATTEN PERCEPT PSYCHO,SPRINGER,1943-3921,1943-393X,PSYCHOLOGY,SCIE,"5,419",1.7,Q3,0.58,33.55%
Attention Perception & Psychophysics,ATTEN PERCEPT PSYCHO,SPRINGER,1943-3921,1943-393X,"PSYCHOLOGY, EXPERIMENTAL",SSCI,"5,419",1.7,Q4,0.58,33.55%
JOURNAL OF MATHEMATICAL CHEMISTRY,J MATH CHEM,SPRINGER,0259-9791,1572-8897,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"2,672",1.7,Q3,0.57,15.32%
JOURNAL OF MATHEMATICAL CHEMISTRY,J MATH CHEM,SPRINGER,0259-9791,1572-8897,"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",SCIE,"2,672",1.7,Q3,0.57,15.32%
International Journal of Aeronautical and Space Sciences,INT J AERONAUT SPACE,SPRINGER,2093-274X,2093-2480,"ENGINEERING, AEROSPACE",SCIE,"1,003",1.7,Q3,0.56,3.38%
PSYCHIATRIC CLINICS OF NORTH AMERICA,PSYCHIAT CLIN N AM,W B SAUNDERS CO-ELSEVIER INC,0193-953X,1558-3147,PSYCHIATRY,SSCI,"3,608",1.7,Q4,0.56,5.19%
PLANT ECOLOGY,PLANT ECOL,SPRINGER,1385-0237,1573-5052,ECOLOGY,SCIE,"6,319",1.7,Q3,0.52,14.58%
PLANT ECOLOGY,PLANT ECOL,SPRINGER,1385-0237,1573-5052,FORESTRY,SCIE,"6,319",1.7,Q3,0.52,14.58%
PLANT ECOLOGY,PLANT ECOL,SPRINGER,1385-0237,1573-5052,PLANT SCIENCES,SCIE,"6,319",1.7,Q3,0.52,14.58%
IEEE TRANSACTIONS ON PROFESSIONAL COMMUNICATION,IEEE T PROF COMMUN,IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC,0361-1434,1558-1500,COMMUNICATION,SSCI,926,1.7,Q3,0.51,3.61%
Phytochemistry Letters,PHYTOCHEM LETT,ELSEVIER,1874-3900,1876-7486,"CHEMISTRY, MEDICINAL",SCIE,"3,979",1.7,Q4,0.5,3.89%
Phytochemistry Letters,PHYTOCHEM LETT,ELSEVIER,1874-3900,1876-7486,PLANT SCIENCES,SCIE,"3,979",1.7,Q3,0.5,3.89%
POLAR BIOLOGY,POLAR BIOL,SPRINGER,0722-4060,1432-2056,BIODIVERSITY CONSERVATION,SCIE,"7,187",1.7,Q2,0.5,28.34%
POLAR BIOLOGY,POLAR BIOL,SPRINGER,0722-4060,1432-2056,ECOLOGY,SCIE,"7,187",1.7,Q3,0.5,28.34%
Acoustics Australia,ACOUST AUST,SPRINGER SINGAPORE PTE LTD,0814-6039,1839-2571,ACOUSTICS,SCIE,489,1.7,Q3,0.49,6.42%
DYNAMICS OF ATMOSPHERES AND OCEANS,DYNAM ATMOS OCEANS,ELSEVIER,0377-0265,1872-6879,GEOCHEMISTRY & GEOPHYSICS,SCIE,"1,360",1.7,Q3,0.49,21.95%
DYNAMICS OF ATMOSPHERES AND OCEANS,DYNAM ATMOS OCEANS,ELSEVIER,0377-0265,1872-6879,METEOROLOGY & ATMOSPHERIC SCIENCES,SCIE,"1,360",1.7,Q4,0.49,21.95%
DYNAMICS OF ATMOSPHERES AND OCEANS,DYNAM ATMOS OCEANS,ELSEVIER,0377-0265,1872-6879,OCEANOGRAPHY,SCIE,"1,360",1.7,Q3,0.49,21.95%
Journal of Primary Prevention,J PRIM PREV,SPRINGER,0278-095X,1573-6547,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SSCI,"1,546",1.7,Q4,0.49,8.11%
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETW COMMUN,SPRINGER,1387-974X,1572-8188,"COMPUTER SCIENCE, INFORMATION SYSTEMS",SCIE,820,1.7,Q4,0.48,1.60%
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETW COMMUN,SPRINGER,1387-974X,1572-8188,OPTICS,SCIE,820,1.7,Q3,0.48,1.60%
PHOTONIC NETWORK COMMUNICATIONS,PHOTONIC NETW COMMUN,SPRINGER,1387-974X,1572-8188,TELECOMMUNICATIONS,SCIE,820,1.7,Q4,0.48,1.60%
Food Webs,FOOD WEBS,ELSEVIER,2352-2496,2352-2496,BIODIVERSITY CONSERVATION,SCIE,519,1.7,Q2,0.46,22.22%
Food Webs,FOOD WEBS,ELSEVIER,2352-2496,2352-2496,ECOLOGY,SCIE,519,1.7,Q3,0.46,22.22%
ANNALS OF REGIONAL SCIENCE,ANN REGIONAL SCI,SPRINGER,0570-1864,1432-0592,ECONOMICS,SSCI,"2,586",1.7,Q3,0.45,26.25%
ANNALS OF REGIONAL SCIENCE,ANN REGIONAL SCI,SPRINGER,0570-1864,1432-0592,ENVIRONMENTAL STUDIES,SSCI,"2,586",1.7,Q4,0.45,26.25%
ANNALS OF REGIONAL SCIENCE,ANN REGIONAL SCI,SPRINGER,0570-1864,1432-0592,GEOGRAPHY,SSCI,"2,586",1.7,Q4,0.45,26.25%
ANNALS OF REGIONAL SCIENCE,ANN REGIONAL SCI,SPRINGER,0570-1864,1432-0592,REGIONAL & URBAN PLANNING,SSCI,"2,586",1.7,Q4,0.45,26.25%
Central European Journal of Operations Research,CENT EUR J OPER RES,SPRINGER,1435-246X,1613-9178,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"1,131",1.7,Q4,0.45,39.91%
Bundesgesundheitsblatt-Gesundheitsforschung-Gesundheitsschutz,BUNDESGESUNDHEITSBLA,SPRINGER,1436-9990,1437-1588,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"2,986",1.7,Q4,0.44,76.01%
Genes and Environment,GENES ENVIRON,BMC,1880-7046,1880-7062,GENETICS & HEREDITY,SCIE,445,1.7,Q4,0.44,100%
Genes and Environment,GENES ENVIRON,BMC,1880-7046,1880-7062,TOXICOLOGY,SCIE,445,1.7,Q4,0.44,100%
STRUCTURAL CHEMISTRY,STRUCT CHEM,SPRINGER/PLENUM PUBLISHERS,1040-0400,1572-9001,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"3,046",1.7,Q3,0.44,7%
STRUCTURAL CHEMISTRY,STRUCT CHEM,SPRINGER/PLENUM PUBLISHERS,1040-0400,1572-9001,"CHEMISTRY, PHYSICAL",SCIE,"3,046",1.7,Q4,0.44,7%
STRUCTURAL CHEMISTRY,STRUCT CHEM,SPRINGER/PLENUM PUBLISHERS,1040-0400,1572-9001,CRYSTALLOGRAPHY,SCIE,"3,046",1.7,Q3,0.44,7%
Journal of Radiation Research and Applied Sciences,J RADIAT RES APPL SC,ELSEVIER,1687-8507,1687-8507,MULTIDISCIPLINARY SCIENCES,SCIE,"2,042",1.7,Q3,0.43,89.46%
RADIATION AND ENVIRONMENTAL BIOPHYSICS,RADIAT ENVIRON BIOPH,SPRINGER,0301-634X,1432-2099,BIOLOGY,SCIE,"1,769",1.7,Q3,0.43,31.03%
RADIATION AND ENVIRONMENTAL BIOPHYSICS,RADIAT ENVIRON BIOPH,SPRINGER,0301-634X,1432-2099,BIOPHYSICS,SCIE,"1,769",1.7,Q4,0.43,31.03%
RADIATION AND ENVIRONMENTAL BIOPHYSICS,RADIAT ENVIRON BIOPH,SPRINGER,0301-634X,1432-2099,ENVIRONMENTAL SCIENCES,SCIE,"1,769",1.7,Q4,0.43,31.03%
RADIATION AND ENVIRONMENTAL BIOPHYSICS,RADIAT ENVIRON BIOPH,SPRINGER,0301-634X,1432-2099,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"1,769",1.7,Q4,0.43,31.03%
Cognitive Processing,COGN PROCESS,SPRINGER HEIDELBERG,1612-4782,1612-4790,"PSYCHOLOGY, EXPERIMENTAL",SSCI,"1,900",1.7,Q4,0.42,29.48%
CHROMATOGRAPHIA,CHROMATOGRAPHIA,SPRINGER HEIDELBERG,0009-5893,1612-1112,BIOCHEMICAL RESEARCH METHODS,SCIE,"4,552",1.7,Q4,0.39,9.54%
CHROMATOGRAPHIA,CHROMATOGRAPHIA,SPRINGER HEIDELBERG,0009-5893,1612-1112,"CHEMISTRY, ANALYTICAL",SCIE,"4,552",1.7,Q4,0.39,9.54%
SOLID-STATE ELECTRONICS,SOLID STATE ELECTRON,PERGAMON-ELSEVIER SCIENCE LTD,0038-1101,1879-2405,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,"6,773",1.7,Q3,0.39,12.54%
SOLID-STATE ELECTRONICS,SOLID STATE ELECTRON,PERGAMON-ELSEVIER SCIENCE LTD,0038-1101,1879-2405,"PHYSICS, APPLIED",SCIE,"6,773",1.7,Q3,0.39,12.54%
SOLID-STATE ELECTRONICS,SOLID STATE ELECTRON,PERGAMON-ELSEVIER SCIENCE LTD,0038-1101,1879-2405,"PHYSICS, CONDENSED MATTER",SCIE,"6,773",1.7,Q3,0.39,12.54%
CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,CAN J ELECT COMPUT E,IEEE CANADA,0840-8688,0840-8688,"COMPUTER SCIENCE, HARDWARE & ARCHITECTURE",SCIE,452,1.7,Q4,0.38,0%
CANADIAN JOURNAL OF ELECTRICAL AND COMPUTER ENGINEERING-REVUE CANADIENNE DE GENIE ELECTRIQUE ET INFORMATIQUE,CAN J ELECT COMPUT E,IEEE CANADA,0840-8688,0840-8688,"ENGINEERING, ELECTRICAL & ELECTRONIC",SCIE,452,1.7,Q3,0.38,0%
COMMUNITY ECOLOGY,COMMUNITY ECOL,SPRINGER HEIDELBERG,1585-8553,1588-2756,ECOLOGY,SCIE,856,1.7,Q3,0.38,15.15%
GRAPHICAL MODELS,GRAPH MODELS,ACADEMIC PRESS INC ELSEVIER SCIENCE,1524-0703,1524-0711,"COMPUTER SCIENCE, SOFTWARE ENGINEERING",SCIE,948,1.7,Q3,0.38,10.61%
BIOLOGICALS,BIOLOGICALS,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1045-1056,1095-8320,BIOCHEMICAL RESEARCH METHODS,SCIE,"1,795",1.7,Q4,0.37,34.67%
BIOLOGICALS,BIOLOGICALS,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1045-1056,1095-8320,BIOTECHNOLOGY & APPLIED MICROBIOLOGY,SCIE,"1,795",1.7,Q4,0.37,34.67%
BIOLOGICALS,BIOLOGICALS,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,1045-1056,1095-8320,PHARMACOLOGY & PHARMACY,SCIE,"1,795",1.7,Q4,0.37,34.67%
Journal of Economics,J ECON,SPRINGER WIEN,0931-8658,1617-7134,ECONOMICS,SSCI,"1,346",1.7,Q3,0.36,19.27%
JOURNAL OF ELECTROCERAMICS,J ELECTROCERAM,SPRINGER,1385-3449,1573-8663,"MATERIALS SCIENCE, CERAMICS",SCIE,"2,759",1.7,Q2,0.36,1.83%
Hereditary Cancer in Clinical Practice,HERED CANCER CLIN PR,BMC,1731-2302,1897-4287,ONCOLOGY,SCIE,551,1.7,Q4,0.35,100%
Top,TOP,SPRINGER,1134-5764,1863-8279,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,657,1.7,Q4,0.33,16.51%
JOURNAL OF VISUALIZATION,J VISUAL-JAPAN,SPRINGER,1343-8875,1875-8975,"COMPUTER SCIENCE, INTERDISCIPLINARY APPLICATIONS",SCIE,"1,605",1.7,Q4,0.3,11.90%
JOURNAL OF VISUALIZATION,J VISUAL-JAPAN,SPRINGER,1343-8875,1875-8975,IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,SCIE,"1,605",1.7,Q4,0.3,11.90%
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS,PHYSICA C,ELSEVIER,0921-4534,1873-2143,"PHYSICS, APPLIED",SCIE,"5,229",1.7,Q3,0.3,7.93%
PHYSICA C-SUPERCONDUCTIVITY AND ITS APPLICATIONS,PHYSICA C,ELSEVIER,0921-4534,1873-2143,"PHYSICS, CONDENSED MATTER",SCIE,"5,229",1.7,Q3,0.3,7.93%
TRANSFUSION CLINIQUE ET BIOLOGIQUE,TRANSFUS CLIN BIOL,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1246-7820,N/A,HEMATOLOGY,SCIE,700,1.7,Q4,0.29,8.39%
TRANSFUSION CLINIQUE ET BIOLOGIQUE,TRANSFUS CLIN BIOL,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,1246-7820,N/A,IMMUNOLOGY,SCIE,700,1.7,Q4,0.29,8.39%
MECHANICS OF COMPOSITE MATERIALS,MECH COMPOS MATER,SPRINGER,0191-5665,1573-8922,"MATERIALS SCIENCE, COMPOSITES",SCIE,"1,786",1.7,Q4,0.27,0%
MECHANICS OF COMPOSITE MATERIALS,MECH COMPOS MATER,SPRINGER,0191-5665,1573-8922,MECHANICS,SCIE,"1,786",1.7,Q3,0.27,0%
MECHANICS OF COMPOSITE MATERIALS,MECH COMPOS MATER,SPRINGER,0191-5665,1573-8922,POLYMER SCIENCE,SCIE,"1,786",1.7,Q3,0.27,0%
THEORETICAL CHEMISTRY ACCOUNTS,THEOR CHEM ACC,SPRINGER,1432-881X,1432-2234,"CHEMISTRY, PHYSICAL",SCIE,"6,972",1.7,Q4,0.27,7.23%
RUSSIAN CHEMICAL BULLETIN,RUSS CHEM B+,SPRINGER,1066-5285,1573-9171,"CHEMISTRY, MULTIDISCIPLINARY",SCIE,"5,130",1.7,Q3,0.24,0%
Biosemiotics,BIOSEMIOTICS-NETH,SPRINGER,1875-1342,1875-1350,HISTORY & PHILOSOPHY OF SCIENCE,SSCI,382,1.6,Q2,2.87,33.33%
Biosemiotics,BIOSEMIOTICS-NETH,SPRINGER,1875-1342,1875-1350,HISTORY & PHILOSOPHY OF SCIENCE,SCIE,382,1.6,Q1,2.87,33.33%
Cliometrica,CLIOMETRICA,SPRINGER HEIDELBERG,1863-2505,1863-2513,ECONOMICS,SSCI,346,1.6,Q3,2.42,29.33%
Cliometrica,CLIOMETRICA,SPRINGER HEIDELBERG,1863-2505,1863-2513,HISTORY,SSCI,346,1.6,Q1,2.42,29.33%
Cliometrica,CLIOMETRICA,SPRINGER HEIDELBERG,1863-2505,1863-2513,HISTORY OF SOCIAL SCIENCES,SSCI,346,1.6,Q1,2.42,29.33%
JOURNAL OF PRAGMATICS,J PRAGMATICS,ELSEVIER,0378-2166,1879-1387,LINGUISTICS,SSCI,"7,662",1.6,Q2,1.62,22.37%
Language Policy,LANG POLICY-NETH,SPRINGER,1568-4555,1573-1863,EDUCATION & EDUCATIONAL RESEARCH,SSCI,925,1.6,Q4,1.62,28.40%
Language Policy,LANG POLICY-NETH,SPRINGER,1568-4555,1573-1863,LINGUISTICS,SSCI,925,1.6,Q2,1.62,28.40%
JOURNAL OF INEQUALITIES AND APPLICATIONS,J INEQUAL APPL,SPRINGER,1029-242X,1029-242X,MATHEMATICS,SCIE,"4,939",1.6,Q1,1.34,99.67%
JOURNAL OF INEQUALITIES AND APPLICATIONS,J INEQUAL APPL,SPRINGER,1029-242X,1029-242X,"MATHEMATICS, APPLIED",SCIE,"4,939",1.6,Q2,1.34,99.67%
Linguistics and Education,LINGUIST EDUC,ELSEVIER,0898-5898,1873-1864,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,376",1.6,Q4,1.31,15.94%
Linguistics and Education,LINGUIST EDUC,ELSEVIER,0898-5898,1873-1864,LINGUISTICS,SSCI,"1,376",1.6,Q2,1.31,15.94%
African Archaeological Review,AFR ARCHAEOL REV,SPRINGER,0263-0338,1572-9842,ANTHROPOLOGY,SSCI,671,1.6,Q2,1.04,34.15%
Higher Education Policy,HIGH EDUC POLICY,PALGRAVE MACMILLAN LTD,0952-8733,1740-3863,EDUCATION & EDUCATIONAL RESEARCH,SSCI,"1,103",1.6,Q4,1,0%
Current Problems in Pediatric and Adolescent Health Care,CURR PROB PEDIATR AD,ELSEVIER SCIENCE INC,1538-5442,1538-3199,PEDIATRICS,SCIE,"1,197",1.6,Q3,0.99,2.56%
EVALUATION AND PROGRAM PLANNING,EVAL PROGRAM PLANN,PERGAMON-ELSEVIER SCIENCE LTD,0149-7189,1873-7870,"SOCIAL SCIENCES, INTERDISCIPLINARY",SSCI,"3,246",1.6,Q3,0.94,20.51%
MAMMALIAN BIOLOGY,MAMM BIOL,SPRINGER HEIDELBERG,1616-5047,1618-1476,ZOOLOGY,SCIE,"2,392",1.6,Q2,0.91,30.35%
Asia Europe Journal,ASIA EUR J,SPRINGER HEIDELBERG,1610-2932,1612-1031,INTERNATIONAL RELATIONS,SSCI,492,1.6,Q3,0.86,18.28%
BMC Zoology,BMC ZOOL,BMC,N/A,2056-3132,ZOOLOGY,SCIE,215,1.6,Q2,0.84,0.91%
ACTA APPLICANDAE MATHEMATICAE,ACTA APPL MATH,SPRINGER,0167-8019,1572-9036,"MATHEMATICS, APPLIED",SCIE,"1,873",1.6,Q2,0.83,8.94%
ORGANISMS DIVERSITY & EVOLUTION,ORG DIVERS EVOL,SPRINGER HEIDELBERG,1439-6092,1618-1077,EVOLUTIONARY BIOLOGY,SCIE,"1,468",1.6,Q4,0.82,24.28%
ORGANISMS DIVERSITY & EVOLUTION,ORG DIVERS EVOL,SPRINGER HEIDELBERG,1439-6092,1618-1077,ZOOLOGY,SCIE,"1,468",1.6,Q2,0.82,24.28%
Advances in Data Analysis and Classification,ADV DATA ANAL CLASSI,SPRINGER HEIDELBERG,1862-5347,1862-5355,STATISTICS & PROBABILITY,SCIE,900,1.6,Q2,0.77,35.06%
Set-Valued and Variational Analysis,SET-VALUED VAR ANAL,SPRINGER,1877-0533,1877-0541,"MATHEMATICS, APPLIED",SCIE,633,1.6,Q2,0.77,18%
GEOBIOS,GEOBIOS-LYON,ELSEVIER FRANCE-EDITIONS SCIENTIFIQUES MEDICALES ELSEVIER,0016-6995,1777-5728,PALEONTOLOGY,SCIE,"2,261",1.6,Q2,0.75,25.77%
JOURNAL OF MULTIVARIATE ANALYSIS,J MULTIVARIATE ANAL,ELSEVIER INC,0047-259X,N/A,STATISTICS & PROBABILITY,SCIE,"6,259",1.6,Q2,0.71,19.17%
PUBLIC CHOICE,PUBLIC CHOICE,SPRINGER,0048-5829,1573-7101,ECONOMICS,SSCI,"5,109",1.6,Q3,0.71,18.94%
PUBLIC CHOICE,PUBLIC CHOICE,SPRINGER,0048-5829,1573-7101,POLITICAL SCIENCE,SSCI,"5,109",1.6,Q3,0.71,18.94%
INTERNATIONAL OPHTHALMOLOGY,INT OPHTHALMOL,SPRINGER,0165-5701,1573-2630,OPHTHALMOLOGY,SCIE,"4,830",1.6,Q4,0.65,11.56%
Social Theory & Health,SOC THEOR HEALTH,PALGRAVE MACMILLAN LTD,1477-8211,1477-822X,"SOCIAL SCIENCES, BIOMEDICAL",SSCI,688,1.6,Q4,0.65,26.14%
JOURNAL OF STATISTICAL PHYSICS,J STAT PHYS,SPRINGER,0022-4715,1572-9613,"PHYSICS, MATHEMATICAL",SCIE,"10,330",1.6,Q2,0.63,28.42%
JOURNAL OF PRODUCTIVITY ANALYSIS,J PROD ANAL,SPRINGER,0895-562X,1573-0441,BUSINESS,SSCI,"3,181",1.6,Q4,0.62,17.39%
JOURNAL OF PRODUCTIVITY ANALYSIS,J PROD ANAL,SPRINGER,0895-562X,1573-0441,ECONOMICS,SSCI,"3,181",1.6,Q3,0.62,17.39%
JOURNAL OF PRODUCTIVITY ANALYSIS,J PROD ANAL,SPRINGER,0895-562X,1573-0441,"SOCIAL SCIENCES, MATHEMATICAL METHODS",SSCI,"3,181",1.6,Q3,0.62,17.39%
Applied Radiation and Isotopes,APPL RADIAT ISOTOPES,PERGAMON-ELSEVIER SCIENCE LTD,0969-8043,1872-9800,"CHEMISTRY, INORGANIC & NUCLEAR",SCIE,"9,556",1.6,Q4,0.61,10.78%
Applied Radiation and Isotopes,APPL RADIAT ISOTOPES,PERGAMON-ELSEVIER SCIENCE LTD,0969-8043,1872-9800,NUCLEAR SCIENCE & TECHNOLOGY,SCIE,"9,556",1.6,Q2,0.61,10.78%
Applied Radiation and Isotopes,APPL RADIAT ISOTOPES,PERGAMON-ELSEVIER SCIENCE LTD,0969-8043,1872-9800,"RADIOLOGY, NUCLEAR MEDICINE & MEDICAL IMAGING",SCIE,"9,556",1.6,Q4,0.61,10.78%
Arthropod-Plant Interactions,ARTHROPOD-PLANT INTE,SPRINGER,1872-8855,1872-8847,ENTOMOLOGY,SCIE,"1,605",1.6,Q2,0.6,15.84%
JOURNAL OF CANCER EDUCATION,J CANCER EDUC,SPRINGER,0885-8195,1543-0154,"EDUCATION, SCIENTIFIC DISCIPLINES",SCIE,"3,420",1.6,Q3,0.59,14.54%
JOURNAL OF CANCER EDUCATION,J CANCER EDUC,SPRINGER,0885-8195,1543-0154,ONCOLOGY,SCIE,"3,420",1.6,Q4,0.59,14.54%
JOURNAL OF CANCER EDUCATION,J CANCER EDUC,SPRINGER,0885-8195,1543-0154,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH",SCIE,"3,420",1.6,Q4,0.59,14.54%
DESIGNS CODES AND CRYPTOGRAPHY,DESIGN CODE CRYPTOGR,SPRINGER,0925-1022,1573-7586,"COMPUTER SCIENCE, THEORY & METHODS",SCIE,"2,977",1.6,Q3,0.58,14.17%
DESIGNS CODES AND CRYPTOGRAPHY,DESIGN CODE CRYPTOGR,SPRINGER,0925-1022,1573-7586,"MATHEMATICS, APPLIED",SCIE,"2,977",1.6,Q2,0.58,14.17%
JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY,J RADIOANAL NUCL CH,SPRINGER,0236-5731,1588-2780,"CHEMISTRY, ANALYTICAL",SCIE,"11,394",1.6,Q4,0.56,7.63%
JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY,J RADIOANAL NUCL CH,SPRINGER,0236-5731,1588-2780,"CHEMISTRY, INORGANIC & NUCLEAR",SCIE,"11,394",1.6,Q4,0.56,7.63%
JOURNAL OF RADIOANALYTICAL AND NUCLEAR CHEMISTRY,J RADIOANAL NUCL CH,SPRINGER,0236-5731,1588-2780,NUCLEAR SCIENCE & TECHNOLOGY,SCIE,"11,394",1.6,Q2,0.56,7.63%
Journal of Behavioral and Experimental Economics,J BEHAV EXP ECON,ELSEVIER SCIENCE INC,2214-8043,2214-8051,ECONOMICS,SSCI,"1,428",1.6,Q3,0.55,17.33%
Optimization Letters,OPTIM LETT,SPRINGER HEIDELBERG,1862-4472,1862-4480,"MATHEMATICS, APPLIED",SCIE,"2,429",1.6,Q2,0.55,12.23%
Optimization Letters,OPTIM LETT,SPRINGER HEIDELBERG,1862-4472,1862-4480,OPERATIONS RESEARCH & MANAGEMENT SCIENCE,SCIE,"2,429",1.6,Q4,0.55,12.23%
BIOSYSTEMS,BIOSYSTEMS,ELSEVIER SCI LTD,0303-2647,1872-8324,BIOLOGY,SCIE,"3,466",1.6,Q3,0.54,15.70%
